SongID,ContentCN,ContentEN,RowNum,Chapter,Type
H435,不斷信靠主，祂正親近；,"Keep on believing, Jesus is near,",1,1,Verse
H435,不斷信靠主，無驚懼可侵。,"Keep on believing, there's nothing to fear.",2,1,Verse
H435,不斷信靠主，沿此路走；,"Keep on believing, this is the way,",3,1,Verse
H435,信心在夜裹，如在白晝。,Faith in the night as well as the day.,4,1,Verse
H436,我安心靠主，因主必豫備；,"Then we'll trust in the Lord, and He will provide;",1,1,Chorus
H436,我完全望主，因主要豫備。,"Yes, we'll trust in the Lord, and He will provide.",2,1,Chorus
H436,或這樣，或那樣，主總必豫備：,In some way or other the Lord will provide:,1,1,Verse
H436,雖不照我方法，也不照你方法，,"It may not be my way, it may not be the way;",2,1,Verse
H436,主要照祂方法，為我們豫備。,"And yet in His own way, ""the Lord will provide.""",3,1,Verse
H436,我安心靠主，因主必豫備；,"Then we'll trust in the Lord, and He will provide;",1,2,Chorus
H436,我完全望主，因主要豫備。,"Yes, we'll trust in the Lord, and He will provide.",2,2,Chorus
H436,或這時，或那時，主總必豫備：,At some time or other the Lord will provide:,1,2,Verse
H436,雖不照我時候，也不照你時候，,"It may not be my time, it may not be thy time;",2,2,Verse
H436,在主所定時候，主總必豫備。,"And yet in His own time, ""The Lord will provide.""",3,2,Verse
H436,我安心靠主，因主必豫備；,"Then we'll trust in the Lord, and He will provide;",1,3,Chorus
H436,我完全望主，因主要豫備。,"Yes, we'll trust in the Lord, and He will provide.",2,3,Chorus
H436,所以不要懷疑，因主必豫備：,"Despond then no longer, the Lord will provide:",1,3,Verse
H436,我主所有應許，那裏曾有一句,And this be the token-no word He hath spoken,2,3,Verse
H436,變作烏有空虛？主總必豫備。,"Was ever yet broken: ""The Lord will provide.""",3,3,Verse
H436,我安心靠主，因主必豫備；,"Then we'll trust in the Lord, and He will provide;",1,4,Chorus
H436,我完全望主，因主要豫備。,"Yes, we'll trust in the Lord, and He will provide.",2,4,Chorus
H436,因此，應當進前，進前不疲憊；,March on then right boldly; the sea shall divide;,1,4,Verse
H436,海水必定分開，嗎哪要從天來，,"The pathway made glorious, with shoutings victorious,",2,4,Verse
H436,仇敵都要失敗，主總必豫備。,"We'll join in the chorus, ""The Lord will provide.""",3,4,Verse
H437,主阿，即或盡是黑暗，盡是坎坷憂悒；,NULL,1,1,Verse
H437,但我仍要鎮定安然，尋求祢的心意。,NULL,2,1,Verse
H437,祢有憐憫，祢有恩慈，祢有寶貴應許；,NULL,1,2,Verse
H437,祢不會錯，祢不會遲，祢不翻雲覆雨。,NULL,2,2,Verse
H437,大能的主，說有就有，命立沒有不立；,NULL,1,3,Verse
H437,有主就可無掛無憂，就可不焦不急。,NULL,2,3,Verse
H437,主阿，因祢我心定了，因祢我魂安歇；,NULL,1,4,Verse
H437,我讚美說：有主夠了！主是包括一切！,NULL,2,4,Verse
H437,主，我還要求祢的靈，使我信心充足；,NULL,1,5,Verse
H437,領我更深認識祢名，進入祢的豐富。,NULL,2,5,Verse
H438,"要對這山說：""去，離此，投在海裏！""","Say to this mountain, ""go, be cast into the sea!""",1,1,Verse
H438,心中若不疑惑，就必成就於你。,"And doubt not in thine heart, that it shall be to thee.",2,1,Verse
H438,相信主話，必要成全，在主裏面你能移山！,"It shall be done, doubt not His Word, command thy mountain in the Lord!",3,1,Verse
H438,取用救贖權利，主的寶血所買；,"Claim thy redemption right, purchased by precious blood;",1,2,Verse
H438,使這權利有效，三一之神同來。,The Trinity unite to make it true and good.,2,2,Verse
H438,順服主話，必要成全，在主裏面你能移山！,"It shall be done, obey the Word, command thy mountain in the Lord!",3,2,Verse
H438,自己、罪惡、病痛，主已全部擔當；,"Self, sickness, sorrow, sin, the Lord did meet that day",1,3,Verse
H438,神的要求滿足，你已得著釋放。,"On his beloved One, and thou art ""loosed away.""",2,3,Verse
H438,倚靠主話，必要成全，在主裏面你能移山！,"It shall be done, rest on His Word! Command thy mountain in the Lord!",3,3,Verse
H438,圍繞高大牆垣，憑信禱告放膽；,"Compass the frowning wall. With silent prayer, then raise-",1,4,Verse
H438,在牆末倒之先，喊出得勝頌讚。,Before its ramparts fall- the victor's shout of praise.,2,4,Verse
H438,安心相信，必要成全，在主裏面你能移山！,"It shall be done, faith rests assured, command thy mountain in the Lord!",3,4,Verse
H438,所有銅門鐵閂，全都仆倒降服；,"The two-leaved gates of brass, the bars of iron yield,",1,5,Verse
H438,讓那相信戰士，高唱凱歌進入。,"To let the faithful pass, Conqu'rors in every field.",2,5,Verse
H438,不睬仇敵，必要成全，在主裏面你能移山！,"It shall be done, the foe ignored, command thy mountain in the Lord!",3,5,Verse
H438,取用神的信心，脫去不信恥辱；,"Take then the faith of God, free from the taint of doubt;",1,6,Verse
H438,廣行神蹟之杖，要將理由盡逐。,The wonder-working rod that casts all reasoning out.,2,6,Verse
H438,站在主話，必要成全，在主裏面你能移山！,"It shall be done, stand on the Word. Command thy mountain in the Lord!",3,6,Verse
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",1,1,Chorus
H439,求提高我信祢的心，使我能以移山；,"Savior, raise my faith in Thee till it can move a mountain.",2,1,Chorus
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",3,1,Chorus
H439,我的疑慮全投在祢身畔。,All my doubts I'll bury in the Fountain.,4,1,Chorus
H439,當我在我路上遇見試探時，,"When sorrows and storms are besetting my track,",1,1,Verse
H439,撒但就在耳語叫我可放弛；,"And Satan is whisp'ring, ""You'd better go back,""",2,1,Verse
H439,但是負擔雖重我已不發愁，,"Oh, then I have prov'd it tho' dark be the way,",3,1,Verse
H439,只要一點相信就趕難處走。,A little believing drives clouds right away.,4,1,Verse
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",1,2,Chorus
H439,求提高我信祢的心，使我能以移山；,"Savior, raise my faith in Thee till it can move a mountain.",2,2,Chorus
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",3,2,Chorus
H439,我的疑慮全投在祢身畔。,All my doubts I'll bury in the Fountain.,4,2,Chorus
H439,當我航行海上順風的時候，,How easy when sailing the sea at a calm,1,2,Verse
H439,何等容易相信耶和華的手；,"To trust in the strength of Jehovah's great arm,",2,2,Verse
H439,但我發現正當波浪漫船來，,"But somehow I find when the waves swamp the boat,",3,2,Verse
H439,需要好多相信纔能不沉埋。,It takes some believing to keep things afloat.,4,2,Verse
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",1,3,Chorus
H439,求提高我信祢的心，使我能以移山；,"Savior, raise my faith in Thee till it can move a mountain.",2,3,Chorus
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",3,3,Chorus
H439,我的疑慮全投在祢身畔。,All my doubts I'll bury in the Fountain.,4,3,Chorus
H439,"我常聽人說，""我要堅持到底，","I'll stand to the end, I have heard people say,",1,3,Verse
H439,"我要忠心至死，我絕不逃避；""","I'll fight till I die, and I'll ne'er run away;",2,3,Verse
H439,但當試探來得特別兇猛時，,"But when the temptations so fiercely assailed,",3,3,Verse
H439,他就停止相信，甚麼都喪失。,"They left off believing, and terribly failed.",4,3,Verse
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",1,4,Chorus
H439,求提高我信祢的心，使我能以移山；,"Savior, raise my faith in Thee till it can move a mountain.",2,4,Chorus
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",3,4,Chorus
H439,我的疑慮全投在祢身畔。,All my doubts I'll bury in the Fountain.,4,4,Chorus
H439,還有別人滿有勇敢與熱心，,"And others there are full of courage and zeal,",1,4,Verse
H439,他們參加事奉如同鋼鐵人；,Who go to the battle like warriors of steel;,2,4,Verse
H439,但是正當與罪摔跤最熱時，,"But right in the heat of the conflict with sin,",3,4,Verse
H439,他們不是相信，乃是怕損失。,"Instead of believing, they faint and give in.",4,4,Verse
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",1,5,Chorus
H439,求提高我信祢的心，使我能以移山；,"Savior, raise my faith in Thee till it can move a mountain.",2,5,Chorus
H439,主，我相信！主，我相信！,"Lord, I believe! Lord, I believe!",3,5,Chorus
H439,我的疑慮全投在祢身畔。,All my doubts I'll bury in the Fountain.,4,5,Chorus
H439,但願我們記得，在屬靈生活，,"Oh, let us remember, in running our race,",1,5,Verse
H439,信心不是感覺，信靠非撫摸；,"That faith is not feeling, and trust is not trace;",2,5,Verse
H439,正當一切好像最看不見時，,"And when all is seeming as black as the night,",3,5,Verse
H439,我們仍要相信，因而仍堅持。,"We'll keep on believing, and go on with the fight.",4,5,Verse
H44,父神啊﹐祢在羔羊裏,O God! We see Thee in the Lamb,1,1,Verse
H44,父神啊﹐祢在羔羊裏,O God! We see Thee in the Lamb,2,1,Verse
H44,父神啊﹐祢在羔羊裏,O God! We see Thee in the Lamb,3,1,Verse
H44,父神啊﹐祢在羔羊裏,O God! We see Thee in the Lamb,4,1,Verse
H44,是我的希望和安息；,"To be our hope, our joy, our rest;",5,1,Verse
H44,是我的希望和安息；,"To be our hope, our joy, our rest;",6,1,Verse
H44,是我的希望和安息；,"To be our hope, our joy, our rest;",7,1,Verse
H44,是我的希望和安息；,"To be our hope, our joy, our rest;",8,1,Verse
H44,祢名所表一切慈仁﹐,"The glories that compose Thy name,",9,1,Verse
H44,祢名所表一切慈仁﹐,"The glories that compose Thy name,",10,1,Verse
H44,祢名所表一切慈仁﹐,"The glories that compose Thy name,",11,1,Verse
H44,祢名所表一切慈仁﹐,"The glories that compose Thy name,",12,1,Verse
H44,都是為著賜福我們。,Standing engaged to make us blest.,13,1,Verse
H44,都是為著賜福我們。,Standing engaged to make us blest.,14,1,Verse
H44,都是為著賜福我們。,Standing engaged to make us blest.,15,1,Verse
H44,都是為著賜福我們。,Standing engaged to make us blest.,16,1,Verse
H44,祢大而智﹐祢公而仁﹐,Thou great and good! Thou just and wise!,17,1,Verse
H44,祢大而智﹐祢公而仁﹐,Thou great and good! Thou just and wise!,18,1,Verse
H44,祢是我父﹐又是我神﹔,Hail as our Father and our God!,19,1,Verse
H44,祢是我父﹐又是我神﹔,Hail as our Father and our God!,20,1,Verse
H44,我們屬祢﹐是藉寶血﹐,"For we are Thine by sacred ties,",21,1,Verse
H44,我們屬祢﹐是藉寶血﹐,"For we are Thine by sacred ties,",22,1,Verse
H44,作祢兒女﹐永遠聯結。,Thy sons and daughters bought with blood.,23,1,Verse
H44,作祢兒女﹐永遠聯結。,Thy sons and daughters bought with blood.,24,1,Verse
H44,我們今帶疲倦的靈﹐,"With fainting hearts we come to Thee,",25,1,Verse
H44,我們今帶疲倦的靈﹐,"With fainting hearts we come to Thee,",26,1,Verse
H44,來到祢前仰望祢名﹔,"For Thee we long, to Thee we look;",27,1,Verse
H44,來到祢前仰望祢名﹔,"For Thee we long, to Thee we look;",28,1,Verse
H44,煩悶艱苦﹐尋求恩惠﹐,"Forlorn, cast down, Thy grace we seek",29,1,Verse
H44,煩悶艱苦﹐尋求恩惠﹐,"Forlorn, cast down, Thy grace we seek",30,1,Verse
H44,如同困鹿渴慕溪水。,As pants the hart for cooling brook.,31,1,Verse
H44,如同困鹿渴慕溪水。,As pants the hart for cooling brook.,32,1,Verse
H44,既是這樣﹐願祢施恩﹐,"Then, oh, to us this grace afford,",33,1,Verse
H44,既是這樣﹐願祢施恩﹐,"Then, oh, to us this grace afford,",34,1,Verse
H44,好叫我們親近祢身﹔,That far from Thee we ne'er may move;,35,1,Verse
H44,好叫我們親近祢身﹔,That far from Thee we ne'er may move;,36,1,Verse
H44,祢的同在作我帳幕﹐,Our guard — the presence of the Lord;,37,1,Verse
H44,祢的同在作我帳幕﹐,Our guard — the presence of the Lord;,38,1,Verse
H44,祢的大愛作我喜樂。,Our joy — Thy perfect present love.,39,1,Verse
H44,祢的大愛作我喜樂。,Our joy — Thy perfect present love.,40,1,Verse
H44,這叫我們永遠歡欣﹐,"This gives us ever to rejoice,",41,1,Verse
H44,這叫我們永遠歡欣﹐,"This gives us ever to rejoice,",42,1,Verse
H44,這叫黑夜變為光明﹔,Turning to light our darkest day;,43,1,Verse
H44,這叫黑夜變為光明﹔,Turning to light our darkest day;,44,1,Verse
H44,若有微息尚能稱頌﹐,And lifts on high each feeble voice,45,1,Verse
H44,若有微息尚能稱頌﹐,And lifts on high each feeble voice,46,1,Verse
H44,必引弱聲向天歌誦。,While we have breath to praise or pray.,47,1,Verse
H44,祢大而智﹐祢公而仁﹐,Thou great and good! Thou just and wise!,1,2,Verse
H44,祢大而智﹐祢公而仁﹐,Thou great and good! Thou just and wise!,2,2,Verse
H44,祢是我父﹐又是我神﹔,Hail as our Father and our God!,3,2,Verse
H44,祢是我父﹐又是我神﹔,Hail as our Father and our God!,4,2,Verse
H44,我們屬祢﹐是藉寶血﹐,"For we are Thine by sacred ties,",5,2,Verse
H44,我們屬祢﹐是藉寶血﹐,"For we are Thine by sacred ties,",6,2,Verse
H44,作祢兒女﹐永遠聯結。,Thy sons and daughters bought with blood.,7,2,Verse
H44,作祢兒女﹐永遠聯結。,Thy sons and daughters bought with blood.,8,2,Verse
H44,必引弱聲向天歌誦。,While we have breath to praise or pray.,9,2,Verse
H44,我們今帶疲倦的靈﹐,"With fainting hearts we come to Thee,",1,3,Verse
H44,我們今帶疲倦的靈﹐,"With fainting hearts we come to Thee,",2,3,Verse
H44,來到祢前仰望祢名﹔,"For Thee we long, to Thee we look;",3,3,Verse
H44,來到祢前仰望祢名﹔,"For Thee we long, to Thee we look;",4,3,Verse
H44,煩悶艱苦﹐尋求恩惠﹐,"Forlorn, cast down, Thy grace we seek",5,3,Verse
H44,煩悶艱苦﹐尋求恩惠﹐,"Forlorn, cast down, Thy grace we seek",6,3,Verse
H44,如同困鹿渴慕溪水。,As pants the hart for cooling brook.,7,3,Verse
H44,如同困鹿渴慕溪水。,As pants the hart for cooling brook.,8,3,Verse
H44,既是這樣﹐願祢施恩﹐,"Then, oh, to us this grace afford,",1,4,Verse
H44,既是這樣﹐願祢施恩﹐,"Then, oh, to us this grace afford,",2,4,Verse
H44,好叫我們親近祢身﹔,That far from Thee we ne'er may move;,3,4,Verse
H44,好叫我們親近祢身﹔,That far from Thee we ne'er may move;,4,4,Verse
H44,祢的同在作我帳幕﹐,Our guard — the presence of the Lord;,5,4,Verse
H44,祢的同在作我帳幕﹐,Our guard — the presence of the Lord;,6,4,Verse
H44,祢的大愛作我喜樂。,Our joy — Thy perfect present love.,7,4,Verse
H44,祢的大愛作我喜樂。,Our joy — Thy perfect present love.,8,4,Verse
H44,這叫我們永遠歡欣﹐,"This gives us ever to rejoice,",1,5,Verse
H44,這叫我們永遠歡欣﹐,"This gives us ever to rejoice,",2,5,Verse
H44,這叫黑夜變為光明﹔,Turning to light our darkest day;,3,5,Verse
H44,這叫黑夜變為光明﹔,Turning to light our darkest day;,4,5,Verse
H44,若有微息尚能稱頌﹐,And lifts on high each feeble voice,5,5,Verse
H44,若有微息尚能稱頌﹐,And lifts on high each feeble voice,6,5,Verse
H44,必引弱聲向天歌誦。,While we have breath to praise or pray.,7,5,Verse
H44,必引弱聲向天歌誦。,While we have breath to praise or pray.,8,5,Verse
H440,仍然當愛，仍然當給，照舊你還餘一握；,"Keep on loving, keep on giving, still you'll find one handful more.",1,1,Chorus
H440,所有的愛，所有的給，要使神賜加倍多。,"Loving is the truest living, God will double all thy store.",2,1,Chorus
H440,何必擔心一握不釋？且讓先知先果腹；,Share thy handful with the stranger; bid the Prophet to thy board;,1,1,Verse
H440,若是神管你的度支，你的來源何患枯？,No resources in danger whose exchequer is the Lord.,2,1,Verse
H440,每天都有新的需要，每天必有新供給；,"Daily new demands await thee, daily new supplies are sent;",3,1,Verse
H440,你既然是祂所創造，祂豈不為你設計？,He alone who doth created thee can secure thy nourishment.,4,1,Verse
H440,仍然當愛，仍然當給，照舊你還餘一握；,"Keep on loving, keep on giving, still you'll find one handful more.",1,2,Chorus
H440,所有的愛，所有的給，要使神賜加倍多。,"Loving is the truest living, God will double all thy store.",2,2,Chorus
H440,相信！時候不至蹉跎，雖是不快，總不慢；,"Trust! The Lord will not deny thee, ev'ry longing shall be stilled;",1,2,Verse
H440,相信！瓶子不至乾涸，永遠不空，也不滿。,"Trust! the cruse will yet supply thee, never empty never filled.",2,2,Verse
H440,縱使百合缺了衣衫，縱使小鳥無食啄，,Should the lilies lack apparel? Should the ravens cry in vain?,3,2,Verse
H440,但是寡婦微小麵罈，必定依然有一握。,Even then the widow's barrel shall its handful still retain.,4,2,Verse
H440,仍然當愛，仍然當給，照舊你還餘一握；,"Keep on loving, keep on giving, still you'll find one handful more.",1,3,Chorus
H440,所有的愛，所有的給，要使神賜加倍多。,"Loving is the truest living, God will double all thy store.",2,3,Chorus
H440,何必豫料明天境遇，目前夠了就可樂；,Why shouldst thou forecast the morrow? Take with gladness while you may;,1,3,Verse
H440,何必先借明天憂慮，手裏豈非還有著！,"Why, dismayed, forbodings borrow? See! Thou hast enough today:",2,3,Verse
H440,愛是生活，給反存留，種得多的，收也多；,"'Tis by loving that thou livest, spending doth not waste thy store,",3,3,Verse
H440,好像你已罄你所有，看哪！你還有一握！,"Tho' it seems the last thou givest, there is, aye, one handful more.",4,3,Verse
H441,只要相信﹐只要相信﹐,"Only believe, only believe;",1,1,Verse
H441,凡事在神都能﹐只要相信﹔,"All things are possible, only believe!",2,1,Verse
H441,只要相信﹐只要相信﹐,"Only believe, only believe;",3,1,Verse
H441,凡事在神都能﹐只要相信。,"All things are possible, only believe!",4,1,Verse
H442,我唱，因我得自由，我唱，因我無憂；,"I sing because I'm happy, I sing because I'm free,",1,1,Chorus
H442,我救主既看顧麻雀，深知我必蒙眷佑。,"For His eye is on the sparrow, and I know He watches me.",2,1,Chorus
H442,為何灰心常怨歎？為何黑影瀰漫？,"Why should I feel discouraged, why should the shadows come,",1,1,Verse
H442,為何心靈覺孤單，甚至欲脫塵寰？,"Why should my heart be lonely, and long for heav'n and home,",2,1,Verse
H442,耶穌是我的永分，是我良友恩深。,When Jesus is my portion? My constant friend is He:,3,1,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑；,"His eye is on the sparrow, and I know He watches me;",4,1,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑。,"His eye is on the sparrow, and I know He watches me.",5,1,Verse
H442,我唱，因我得自由，我唱，因我無憂；,"I sing because I'm happy, I sing because I'm free,",1,2,Chorus
H442,我救主既看顧麻雀，深知我必蒙眷佑。,"For His eye is on the sparrow, and I know He watches me.",2,2,Chorus
H442,你心裏不要憂愁！祂柔聲來勸誘；,"Let not your heart be troubled,His tender word I hear,",1,2,Verse
H442,在祂愛中我安息，不再懼怕、憂疑；,"And resting on His goodness, I lose my doubts and fears;",2,2,Verse
H442,雖我只見前一步，祂正引領無誤。,"Tho' by the path He leadeth, but one step I may see:",3,2,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑；,"His eye is on the sparrow, and I know He watches me;",4,2,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑。,"His eye is on the sparrow, and I know He watches me.",5,2,Verse
H442,我唱，因我得自由，我唱，因我無憂；,"I sing because I'm happy, I sing because I'm free,",1,3,Chorus
H442,我救主既看顧麻雀，深知我必蒙眷佑。,"For His eye is on the sparrow, and I know He watches me.",2,3,Chorus
H442,每當試探來引誘，烏雲密佈四周；,"Whenever I am tempted, whenever clouds arise,",1,3,Verse
H442,每當歎息勝歌唱，心中滿了絕望；,"When songs give place to sighing, when hope within me dies,",2,3,Verse
H442,我就向祂更靠近，讓祂解我憂心。,"I draw the closer to Him, from care He sets me free:",3,3,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑；,"His eye is on the sparrow, and I know He watches me;",4,3,Verse
H442,祂既看顧小麻雀，深知我必蒙眷佑。,"His eye is on the sparrow, and I know He watches me.",5,3,Verse
H443,我願跟隨祂帶領，對祂完全信靠；,"Where he may lead I'll follow, my trust in Him repose;",1,1,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",2,1,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",3,1,Chorus
H443,前途如何我不知，神將我眼遮蔽；,"I know not what awaits me, God kindly veils my eyes,",1,1,Verse
H443,在我向前每步路上，都有新的境地；,"And o'er each step of my on – ward way, He makes new scenes to rise;",2,1,Verse
H443,祂所賜的每一喜樂，也都令人驚奇。,And ev'ry joy He sends me comes a sweet and glad surprise.,3,1,Verse
H443,我願跟隨祂帶領，對祂完全信靠；,"Where he may lead I'll follow, my trust in Him repose;",1,2,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",2,2,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",3,2,Chorus
H443,眼前一步我看見，已夠應付需要；,"One step I see before me, 'tis all I need to see,",1,2,Verse
H443,屬地幻想若肯去掉，天光就必照耀；,The light of heaven more brightly shines when earth's illusions flee;,2,2,Verse
H443,"靜中也必甜然聽見：""你要將我信靠。""","And sweetly through the silence comes, His loving, ""Trust in Me!""",3,2,Verse
H443,我願跟隨祂帶領，對祂完全信靠；,"Where he may lead I'll follow, my trust in Him repose;",1,3,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",2,3,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",3,3,Chorus
H443,"哦，那有福的""無智""，""不知""真是福氣！","Oh, blissful lack of wisdom, 'tis blessed not to know;",1,3,Verse
H443,祂用右手將我握住，不肯讓我稍離，,"He holds me with His own right hand, and will not let me go,",2,3,Verse
H443,並使我的受驚心魂，在祂愛中安息。,And lulls my troubled soul to rest In Him who loves me so.,3,3,Verse
H443,我願跟隨祂帶領，對祂完全信靠；,"Where he may lead I'll follow, my trust in Him repose;",1,4,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",2,4,Chorus
H443,"隨時隨在安然唱道：""祂知道，祂知道；""","And ev'ry hour in perfect peace, I'll sing, ""He knows! He knows!""",3,4,Chorus
H443,如此不知而向前，能知，我也不願；,So on I go not knowing; I would not if I might;,1,4,Verse
H443,寧願暗中與神同行，不願光中孤單；,I'd rather walk in the dark with God than go alone in the light;,2,4,Verse
H443,寧願憑信與神同行，不願憑著眼見。,I'd rather walk by faith with Him than go alone by sight.,3,4,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,1,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,1,Chorus
H444,我與神聖的愛立約，這約豐富非我能悟；,NULL,1,1,Verse
H444,神聖信實作它根基，救主中保永遠穩固。,NULL,2,1,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,2,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,2,Chorus
H444,我接受祢完全救恩，因主已經為我捨身；,NULL,1,2,Verse
H444,祢要作我負責牧人，引導我過一生路程。,NULL,2,2,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,3,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,3,Chorus
H444,我接受祢應許聖靈，我接受祢非造生命；,NULL,1,3,Verse
H444,前來充滿微弱的心，使我一生充滿歡欣。,NULL,2,3,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,4,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,4,Chorus
H444,我接受祢為這身體，驅我病痛沉坷克立起；,NULL,1,4,Verse
H444,能力流通，何等希奇，我來就祢天來良醫。,NULL,2,4,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,5,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,5,Chorus
H444,我接受祢作我生命，改變大能不斷運行；,NULL,1,5,Verse
H444,每一斑點都被洗淨，模我、造我，成祢榮形。,NULL,2,5,Verse
H444,哦，主，我接受祢自己，向祢我獻我的自己；,NULL,1,6,Chorus
H444,我要照祢可靠應許，來領祢的一切豐富。,NULL,2,6,Chorus
H444,我照祢話來信祢名，我要讚美祢話可信；,NULL,1,6,Verse
H444,無數恩惠足以證明救主恩約永遠堅定。,NULL,2,6,Verse
H445,神說話，我就相信祂；既是如此，,"God said it, and I believe it; That settles it,",1,1,Verse
H445,我宣告祂話。祂無謊言，,"So I proclaim it. He cannot fail,",2,1,Verse
H445,也從不誤事；祂是何等的信實。,Nor can He ever lie; What a faithful God have I.,3,1,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,1,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,1,Chorus
H446,神的應許不能廢去，句句都是堅定；,"All that our Savior hath spoken , Came from the heart of God;",1,1,Verse
H446,信心從來不用憑據，因神言出必行。,"Surely it cannot be broken , Sealed with His precious blood.",2,1,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,2,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,2,Chorus
H446,你心該像亞伯拉罕那樣舉目望天；,"As unto Abram was given , God's cov'nant word of peace,",1,2,Verse
H446,數算眾星，輕看艱難，信心越久越堅。,"Counting the stars of the even , So shall thy faith increase",2,2,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,3,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,3,Chorus
H446,即使黑雲暫時濃厚，雲上太陽未變；,"Trust when the light warm and tender , Seemeth to Thee withdrawn;",1,3,Verse
H446,只要再過一點時侯，陽光就要顯現。,"Wait a few hours, and in splendor , Morning again will dawn!",2,3,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,4,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,4,Chorus
H446,雖遇試煉仍要鎮定，因為在火窯中,"Trust! tho' all others forsake thee , Yet there remains one Friend;",1,4,Verse
H446,有榮耀的神子同行，仇敵終要擊空。,"Mercy and truth shall o'ertake thee , Down to thy journey's end.",2,4,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,5,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,5,Chorus
H446,縱然朋友都辜負你，但你還當信神；,"Trust under every condition , Till thou shalt reach thy home;",1,5,Verse
H446,因為耶穌-祢的能力，仍然親近施恩。,"Trust, till in perfect fruition , That which is real hath come.",2,5,Verse
H446,天地雖能被焚燒，小山大山雖傾倒；,"Tempests may rage and thunder , Mountains be rent asunder,",1,6,Chorus
H446,但那相信主的人，必見主話得成。,"Nations may fear and wonder - Trust, and be undismayed.",2,6,Chorus
H446,凡事依賴神的大力，直到被提上天；,"Trust under every condition , Till thou shalt reach thy home;",1,6,Verse
H446,現在所望、所深信的，將來都必實現。,"Trust, till in perfect fruition , That which is real hath come.",2,6,Verse
H447,每一點，每一天，我是一樣需恩典；,NULL,1,1,Chorus
H447,我仍一樣是無倚，求祢更多、更多顯自己。,NULL,2,1,Chorus
H447,我無能力，我的主，無法孤獨、孤獨的站立；,NULL,1,1,Verse
H447,我的輭弱成祝福，如果完全、完全倚靠祢。,NULL,2,1,Verse
